,artistas,cancion_id,emocion,imagen,preview_url,titulo
1671,['Diana Krall'],4ZBYSNcjjn3ZF1qZnZeddt,Aburrido,https://i.scdn.co/image/2575f49fefb335701411df53aaf07a3e3e61e787,https://p.scdn.co/mp3-preview/1dcb99b7cde8fd79548bd44f9c8ab1b344f6072e?cid=8ef0ee1341c140f2bfebf028664b280d,Let's Fall In Love
1672,['Roberta Flack'],3gsCAGsWr6pUm1Vy7CPPob,Aburrido,https://i.scdn.co/image/5563dbec2830169ece46d7c2394a8667e9ce5d66,https://p.scdn.co/mp3-preview/66554e4e1c750d8808c6dc1e350631ba41cd68d8?cid=8ef0ee1341c140f2bfebf028664b280d,Killing Me Softly With His Song
1673,['Billy Paul'],4sj8qFcEDnRPNv3tBbUVUf,Relajado,https://i.scdn.co/image/811626f08399147c1184ab92bcb73e174a972948,https://p.scdn.co/mp3-preview/46c8554540857352820ad7d8b69137d930863532?cid=8ef0ee1341c140f2bfebf028664b280d,Me and Mrs. Jones
1674,['Weiss (UK)'],5z1mU39s2vWyf8ub40NElZ,Activo,https://i.scdn.co/image/aae616b3adb49b25adf433897323c62f927381db,https://p.scdn.co/mp3-preview/16a44e2bad8407785a1aec11521ef0078d17b704?cid=8ef0ee1341c140f2bfebf028664b280d,Rollin'
1675,"['Josh Butler', 'Lono Brazil']",4L9Hlc5zbFmLefDJkEcS7L,Calmado,https://i.scdn.co/image/bd37ae04b82a961273321046986810be57602dca,https://p.scdn.co/mp3-preview/67254ae9948253ce3e214ae18d1a5ae5e5173c33?cid=8ef0ee1341c140f2bfebf028664b280d,The Essence of House
1676,"['Niereich', 'Roel Salemink']",5Ki3oBuNzrm3lm5rBDWdw8,Relajado,https://i.scdn.co/image/74ab6d3f5155123bc131307fa9e6162630bf0cf8,https://p.scdn.co/mp3-preview/502e98683036402658500dfd305ca00ea1aa6c69?cid=8ef0ee1341c140f2bfebf028664b280d,Agerola Positano - Roel Salemink Remix
1677,"['Emanuel Satie', 'Roberto Rodriguez', 'Max C']",2iORE6WZ4KTYEQPProJYyI,Relajado,https://i.scdn.co/image/2508326888b471b89245b6449ef870186a1e4b14,https://p.scdn.co/mp3-preview/770c04dc788be1ce658a07b48959890189e0082e?cid=8ef0ee1341c140f2bfebf028664b280d,Ride Your Body (feat. Max C) - Sabb Afterdark Mix
1678,['Floorplan'],60wR6JWhMPRynd1mFsqoxt,Excitado,https://i.scdn.co/image/74294a5ba216f4e78cb5d2fbe496c1cb5867e3ba,https://p.scdn.co/mp3-preview/21f7a0c8805df1f8d45cbeabaa7f312bc9bf278b?cid=8ef0ee1341c140f2bfebf028664b280d,Made Up in My Mind
1679,"['Roman Kouder', 'Audiobot']",6NOmM9wBeCdwUtWSK3cu2v,Activo,https://i.scdn.co/image/dd28c7c5022f504e75d1b0092c5e8e8c61d1590b,https://p.scdn.co/mp3-preview/f20803427c369730f94425aa3150ea8077416133?cid=8ef0ee1341c140f2bfebf028664b280d,1994
1680,['Incubus'],5wvYib82q05wiNjLElD8GJ,Excitado,https://i.scdn.co/image/a7f3336043c5525ecf743c6ab837691cf9903197,https://p.scdn.co/mp3-preview/869c0cf3f8e04da5607564a422650a74c85d9a33?cid=8ef0ee1341c140f2bfebf028664b280d,Dig
1681,['Peter Bjorn and John'],0kDhBE1dHWRlykZ7EYXkUX,Exaltado,https://i.scdn.co/image/d35cb1cbcb4d37e530f30e8cec2ddbf2057a45d7,https://p.scdn.co/mp3-preview/11f7494613b7fdd63bcb0a063a3ab9a6eb155188?cid=8ef0ee1341c140f2bfebf028664b280d,Eyes
1682,['Miike Snow'],4XTTwW06rMgud7yS1nySZf,Exaltado,https://i.scdn.co/image/e76efa19a8aebd545e8623ff9877861f6c90616c,https://p.scdn.co/mp3-preview/87f46fcc3901a0948c20c0830a98e8971b928198?cid=8ef0ee1341c140f2bfebf028664b280d,Animal
1683,['Triángulo de Amor Bizarro'],5LM24TRaAJsh4GbFxr9FVX,Excitado,https://i.scdn.co/image/09c996d71880b7127ed248421620e7bef2ce7da1,https://p.scdn.co/mp3-preview/d3c66617547ebaed442e8b6bb21c455e661735fd?cid=8ef0ee1341c140f2bfebf028664b280d,El Himno de la Bala
1684,"['Martin Solveig', 'Dragonette']",5oqmBXH7350KmTFIiuz9XP,Excitado,https://i.scdn.co/image/55d3ad04b9b6d2d79e212ab8b6b2c117a612b058,https://p.scdn.co/mp3-preview/f718c5dfa88f1898895a0882e7f7683787443a38?cid=8ef0ee1341c140f2bfebf028664b280d,Hello - Single Edit
1685,"['Alok', 'Bhaskar']",30pVSKdzBpZ9Np4Y2bJbFM,Triste,https://i.scdn.co/image/7d411255fa4f52a459fc8886c3dd65a244508ad9,https://p.scdn.co/mp3-preview/e84a5688dc111d8189a086931cde8226f4aca48d?cid=8ef0ee1341c140f2bfebf028664b280d,Fuego
1686,"['Charly Black', 'Daddy Yankee']",1AkTW13ysu0AJrwuM6UY0I,Exaltado,https://i.scdn.co/image/b873ec5b5685b52ea7cf801658f66c5c50e1bf8e,https://p.scdn.co/mp3-preview/9f2cf2238dd005ef19a5d4e274eed7bc1b01b2c3?cid=8ef0ee1341c140f2bfebf028664b280d,Gyal You A Party Animal - Remix
1687,['Matisyahu'],5JlqbEj7Bbh2RdZgcO5kJE,Sereno,https://i.scdn.co/image/b08501702a28f37fc42e5106d4d9178f27b7c4ee,https://p.scdn.co/mp3-preview/bc83c2264ed1f8fb9f5be07f00ce56c8f104e6fe?cid=8ef0ee1341c140f2bfebf028664b280d,One Day - New Album Version
1688,"['J Balvin', 'Willy William', 'Beyoncé']",7fwXWKdDNI5IutOMc5OKYw,Sereno,https://i.scdn.co/image/984ee56f90013269a591937b735cf5fbc0e5d2d5,https://p.scdn.co/mp3-preview/54b667d69f173a52e41c646bc2936eda6fcd0eb6?cid=8ef0ee1341c140f2bfebf028664b280d,Mi Gente (feat. Beyoncé)
1689,['Graham Coxon'],3LiqCv5eYgC47T4e6Sxp7d,Exaltado,https://i.scdn.co/image/9d10dd4f0bb4a7fd78330dc8fffcc64fdd606350,https://p.scdn.co/mp3-preview/6ba1ea9ec9d379e39c700f656dbfed0de7e898d3?cid=8ef0ee1341c140f2bfebf028664b280d,Walking All Day
1690,['The Kooks'],6ZygaqgtPkiahkiYJhYWhn,Aburrido,https://i.scdn.co/image/2091e88d1ddde2be64e429ae880930cd53f35272,https://p.scdn.co/mp3-preview/1252b7748b802a30f0e15ee66890be67415913ec?cid=8ef0ee1341c140f2bfebf028664b280d,Seaside
1691,['Eric Johnson'],5qm0KiVKMXW1kq6VrnIhz5,Sereno,https://i.scdn.co/image/310255092e6edf595e7a2de077b810fa19967c59,https://p.scdn.co/mp3-preview/f793d2554e799d5c72e9ee5c137e05e7c9c86b4f?cid=8ef0ee1341c140f2bfebf028664b280d,Cliffs Of Dover
1692,['Zion'],6DxS2ZRl8G3EagHkovYXA2,Exaltado,https://i.scdn.co/image/074d559184756f87fd9adabe2bde2a128946ccd6,https://p.scdn.co/mp3-preview/b36723d9d2f11513c9beac9368ba3d0521df7bad?cid=8ef0ee1341c140f2bfebf028664b280d,Zun Da Da
1693,['The Outfield'],5sf1wqBZsHkpy7dPnDb7aD,Alegre,https://i.scdn.co/image/372ed667965792891d3a6ea2c73a2ca3367c4559,https://p.scdn.co/mp3-preview/72a2bb95b6cb7ccd55e77e8365eefec79d6fc9c0?cid=8ef0ee1341c140f2bfebf028664b280d,All The Love
1694,['George Thorogood & The Destroyers'],6oMQiqmcVGYm0OfMwNh7rI,Exaltado,https://i.scdn.co/image/061b35e532f1016b85a24e865f195d6a17d1de6b,https://p.scdn.co/mp3-preview/0c7819383fdf35537378a7ca158127465fd6dfb9?cid=8ef0ee1341c140f2bfebf028664b280d,Bad To The Bone
1695,['Ritchie Valens'],2QjIEZJDtWVUx1X0dpjuJu,Aburrido,https://i.scdn.co/image/7c256aaada66ece5c94c6bd11e13aa7c209787ca,https://p.scdn.co/mp3-preview/813a80123a9d923c4ed8837d43d5c8f9c8213876?cid=8ef0ee1341c140f2bfebf028664b280d,My Darling Is Gone
1696,['Cream'],2BcvvHttiZRvguFM4hR398,Calmado,https://i.scdn.co/image/bd0e61c22778e272d2120514c749c53ecb572630,https://p.scdn.co/mp3-preview/2b03b9210192e1ce7dd977f7a277a780d91b8104?cid=8ef0ee1341c140f2bfebf028664b280d,Sunshine Of Your Love
1697,['The Hollies'],4OTw5splgMdlYklwHMHxLK,Excitado,https://i.scdn.co/image/d9417d1df144e00732e35e4d6f3d0dbff06a2a4c,https://p.scdn.co/mp3-preview/f4f1fa5512316535ef21f04a8c1e3723216cec92?cid=8ef0ee1341c140f2bfebf028664b280d,Long Cool Woman (In A Black Dress) - 1999 Remastered Version
1698,['Toto'],37BTh5g05cxBIRYMbw8g2T,Exaltado,https://i.scdn.co/image/fba60f3ffb0d2ffc6ec078f670541d0c897ff85f,https://p.scdn.co/mp3-preview/3403638ffd1eb774d3e65483d88eab699c97c5e2?cid=8ef0ee1341c140f2bfebf028664b280d,Rosanna
1699,['The Beatles'],5QqdvVeYLL1xvZ1ndUjxnO,Aburrido,https://i.scdn.co/image/a7f271263055adb87353c76b2e5ebbdec07e92a9,https://p.scdn.co/mp3-preview/729eb2814049fdf4e8b62b614e459be1a55b5040?cid=8ef0ee1341c140f2bfebf028664b280d,In My Life - Remastered
1700,['Los Delinquentes'],53IBRi1foJyOrFs70aCsXk,Sereno,https://i.scdn.co/image/d51e25537bf953d1339ca497f02fe8de364440fc,https://p.scdn.co/mp3-preview/9836ebc819015221e88d6ba7fb88041464753b30?cid=8ef0ee1341c140f2bfebf028664b280d,Nube De Pegatina
1701,['Loquillo Y Los Trogloditas'],0sX3XmiVd8BAIh6kqiCk9Q,Alegre,https://i.scdn.co/image/022886d9f102cf8c97a94a0d1bb6291b6e09c198,https://p.scdn.co/mp3-preview/e9703621d29dff64a3f08f2112a4836786c5880f?cid=8ef0ee1341c140f2bfebf028664b280d,El rompeolas
1702,['Bryan Adams'],4LOgi2TAAoKU9ImfzRrCPO,Alegre,https://i.scdn.co/image/29730dcd552790c07f3feeac7e19867199f779e3,https://p.scdn.co/mp3-preview/e6af79b9a2cc7251e177dba8f4c37dbea7e84b3e?cid=8ef0ee1341c140f2bfebf028664b280d,Heaven
1703,['3 Doors Down'],0mYPfHvPzoUZJ2puHRyzyf,Sereno,https://i.scdn.co/image/dab8ec55dbbb0c3323394426f6e59c22603f784e,https://p.scdn.co/mp3-preview/baf25f2037a190ed7a4d10c45a88ee9020f3bcc2?cid=8ef0ee1341c140f2bfebf028664b280d,Here Without You
1704,['Ken Zazpi'],6DzdQ1HhYMbsVKUHsIStIV,Alegre,https://i.scdn.co/image/10b17a1b8ea4f81ccf5e37b16c0993ec54977f1e,https://p.scdn.co/mp3-preview/a5837a8ea7fb828693993c762df1471bfbf1a2d6?cid=8ef0ee1341c140f2bfebf028664b280d,Itsasoa gara
1705,['Melendi'],12YCTXfmP10Fq1ycFADcAn,Exaltado,https://i.scdn.co/image/5e9af4999f3637ab2b84835ead68f6e949144c9a,https://p.scdn.co/mp3-preview/f4adb91a83b18338debfb523617b0490ec680177?cid=8ef0ee1341c140f2bfebf028664b280d,Desde mi ventana - 2006 Remastered Version
1706,['Bon Jovi'],1zOaxkbS1kAY1gIi0g8sOm,Exaltado,https://i.scdn.co/image/aa557b675bfdafae6ef46a33329e52836d7fad4e,https://p.scdn.co/mp3-preview/1ccffe9223b4d6fc1484132d3fe247a94c2ba95b?cid=8ef0ee1341c140f2bfebf028664b280d,It's My Life
1707,['Queen'],5vdp5UmvTsnMEMESIF2Ym7,Exaltado,https://i.scdn.co/image/cb2c3ac13390bed357eea6f2177c04d0cb35ce55,https://p.scdn.co/mp3-preview/c105fe344eed632ebb72a1a0ed8efcfb5a47c6ff?cid=8ef0ee1341c140f2bfebf028664b280d,Another One Bites The Dust - Remastered 2011
1708,['La Raíz'],4nBSfz0IZ31GcZxqACgxLK,Excitado,https://i.scdn.co/image/1690a7eb8b8b9228f305779765f229ab8e8cc773,https://p.scdn.co/mp3-preview/2adee71bc547aaee52a95fbf732d94dbe763a911?cid=8ef0ee1341c140f2bfebf028664b280d,De Piedra Tu Cuerpo
1709,['Txarango'],28tHAt6OoY64W4EZeWzoRL,Exaltado,https://i.scdn.co/image/064f9f9d2c0e06e7247ad4199985642af25aad3b,https://p.scdn.co/mp3-preview/a94d8a3125ec686fbb645522c8a2288ad90a7769?cid=8ef0ee1341c140f2bfebf028664b280d,El Meu Poble
1710,"['Jimmy Page', 'Robert Plant']",36WMWZRUPUFDrkUe4or0JC,Excitado,https://i.scdn.co/image/44f088518df9f206e6dabd5f767f71fa79cb4156,https://p.scdn.co/mp3-preview/b4e9259c2fe2c6b22d08a82460359a9ce951ef75?cid=8ef0ee1341c140f2bfebf028664b280d,Kashmir
1711,['Radiohead'],6b2oQwSGFkzsMtQruIWm2p,Alegre,https://i.scdn.co/image/e17011b2aa33289dfa6c0828a0e40d6b56ad8820,https://p.scdn.co/mp3-preview/e7eb60e9466bc3a27299ea8803aadf4fa9cf795c?cid=8ef0ee1341c140f2bfebf028664b280d,Creep
1712,['The Cranberries'],6xy6jNeNTYwjnKTDzMyHw2,Alegre,https://i.scdn.co/image/8afb46c91b6b2fcd0dbc53dd3c68fe9a37567fb0,https://p.scdn.co/mp3-preview/1ebe2722482899575c3f92fd7fb8bbfeca23a4cc?cid=8ef0ee1341c140f2bfebf028664b280d,Zombie
1713,"[""Guns N' Roses""]",7o2CTH4ctstm8TNelqjb51,Exaltado,https://i.scdn.co/image/8cb8c9552c65730a15302d7b74d38cbc14f6d7fb,https://p.scdn.co/mp3-preview/25bb61d538e6534b7db6a12f9b6cdcb25c137ce1?cid=8ef0ee1341c140f2bfebf028664b280d,Sweet Child O' Mine
1714,['Santana'],4lfSzBfZ7rg8IswDi6MCfM,Relajado,https://i.scdn.co/image/8d57b6ea507f5dba319af2679c081f6b40030e44,https://p.scdn.co/mp3-preview/dbc656c524d30687390ad225263ee82402b51953?cid=8ef0ee1341c140f2bfebf028664b280d,Europa (Earth's Cry Heaven's Smile)
1715,['The Beatles'],5sCAPvnUDnxHduLLhM5agY,Exaltado,https://i.scdn.co/image/9cab76ad73ce2adbacbd118ebc632255ce7c1841,https://p.scdn.co/mp3-preview/787a545c1b2587147953580311df4b7a0e76e524?cid=8ef0ee1341c140f2bfebf028664b280d,Maxwell's Silver Hammer - Remastered
1716,['The Police'],0cDa0cvogF66Dl7gh8yJQI,Activo,https://i.scdn.co/image/c5f50018a973bca92b219a2757ae9a3f9f588451,https://p.scdn.co/mp3-preview/43ea7c66b07b58df2c13f6d1daa4e6329e309c6f?cid=8ef0ee1341c140f2bfebf028664b280d,"De Do Do Do, De Da Da Da - Remastered 2003"
1717,['The Beatles'],7pd4f00gq8Rsg9PBkq8dhD,Calmado,https://i.scdn.co/image/01bfb9414f2aed6430be58a876ac384bba29fcd9,https://p.scdn.co/mp3-preview/6ed4ad19c3802ebf3ad433472fd0c0096b28ca7a?cid=8ef0ee1341c140f2bfebf028664b280d,If I Fell - Remastered
1718,"['Liam Payne', 'Quavo']",6EpRaXYhGOB3fj4V2uDkMJ,Deprimido,https://i.scdn.co/image/3a790a2cc6ec3407b5908aca1ed3cade8e321741,https://p.scdn.co/mp3-preview/1dca063d9b24bcb072e68799b999e02a0ed466fa?cid=8ef0ee1341c140f2bfebf028664b280d,Strip That Down
1719,['Bebe Rexha'],41dykwc7XRMk44xgg8hykQ,Excitado,https://i.scdn.co/image/170e1dee2677f32bdd400c4147eb527d84988d0e,https://p.scdn.co/mp3-preview/7da0bffeae0343acc2b301fe8393fa17ca93a0a9?cid=8ef0ee1341c140f2bfebf028664b280d,Ferrari
1720,"['Jason Derulo', 'French Montana']",2z4pcBLQXF2BXKFvd0BuB6,Exaltado,https://i.scdn.co/image/af74e1fcc56fb50cad5377b025710224f745d4ba,https://p.scdn.co/mp3-preview/1e99ffb3917c9531a8bc7f6435d7481441cdb17d?cid=8ef0ee1341c140f2bfebf028664b280d,Tip Toe (feat. French Montana)
1721,['5 Seconds of Summer'],55S2PQgSMYAhgoTCcGCDfw,Activo,https://i.scdn.co/image/6e6d631b0dcc2e9dc5ea7a0de0f0cf5bd813bbcf,https://p.scdn.co/mp3-preview/aa8cf1c01ebd584c577076e4c369640d13bf0cca?cid=8ef0ee1341c140f2bfebf028664b280d,Youngblood
1722,['Francesco Yates'],6GBDUgjh9AWmZnAhv9qmZj,Exaltado,https://i.scdn.co/image/b1cc4585e7c1b621620ac7396dd5819369cea5b5,https://p.scdn.co/mp3-preview/75bc0993562ee0014df0b7d8b263242a7ab72f0f?cid=8ef0ee1341c140f2bfebf028664b280d,Do You Think About Me
1723,['Rachel Platten'],2RZvxgQsFR1mUcwFZpsav9,Exaltado,https://i.scdn.co/image/be902cd61dfe7c52ba5a1b65b04583476da586f4,https://p.scdn.co/mp3-preview/256be8bb1707fe6ca0508c84b7f54446a133d10b?cid=8ef0ee1341c140f2bfebf028664b280d,Collide
1724,['Demi Lovato'],3m660poUr1chesgkkjQM7P,Excitado,https://i.scdn.co/image/d219328e6e2018da8586b6482ecfbff69e8454aa,https://p.scdn.co/mp3-preview/2000fb97d98fd94d098e4d68274505649d34009f?cid=8ef0ee1341c140f2bfebf028664b280d,Sorry Not Sorry
1725,['Estopa'],7m4GLxkI3NluqYs2IUbgHK,Aburrido,https://i.scdn.co/image/8a538f5a10a304ca9943beba2dc7f74956abe455,https://p.scdn.co/mp3-preview/c8f0a502f97c362ff88163ebef406819a6dc8f29?cid=8ef0ee1341c140f2bfebf028664b280d,Cuando Tú Te Vas - Directo Acústico
1726,['Gadiel'],3XX4PEB9VNSnTiCjiCfOFI,Exaltado,https://i.scdn.co/image/ff3fa00c99d6e71d2a5c4f9c3a2143cd0afdb171,https://p.scdn.co/mp3-preview/8f2fc94ee7d731070d17734fe75da082fec91933?cid=8ef0ee1341c140f2bfebf028664b280d,Se la Monte
1727,['Ed Sheeran'],6PCUP3dWmTjcTtXY02oFdT,Alegre,https://i.scdn.co/image/e6a84983ed9b0a04ce633b021329f7df034e7c7c,https://p.scdn.co/mp3-preview/beb4ed48cca5d2a792e877c7efe92d54046eac67?cid=8ef0ee1341c140f2bfebf028664b280d,Castle on the Hill
1728,['Charlie Puth'],32DGGj6KlNuBr6WaqRxpxi,Sereno,https://i.scdn.co/image/1d48471d10e2fe5516d57f974d12506ef5b0c905,https://p.scdn.co/mp3-preview/8857931984acbbcca43e73745084cc76aba25845?cid=8ef0ee1341c140f2bfebf028664b280d,How Long
1729,['Oasis'],20B9NtA8clQJuTebpZWZvC,Exaltado,https://i.scdn.co/image/830073ddf6b3f7a9874793741f148035d60ba969,https://p.scdn.co/mp3-preview/baf6ae9785186521ef9b3236950620f52ee9ca22?cid=8ef0ee1341c140f2bfebf028664b280d,Wonderwall
1730,"['Gabry Ponte', 'Miani']",1nThTgEiN72JP8RCaFCvpV,Exaltado,https://i.scdn.co/image/58c9375adf142302b8e44df538223f4095db4c28,https://p.scdn.co/mp3-preview/57937aba0c8e2de4b9f35558d9e1b1b262d32c16?cid=8ef0ee1341c140f2bfebf028664b280d,Vivi nell'aria - Manian Video Mix
1731,['Crystal Fighters'],4fCHoHmwmX8LgAp6A1GULJ,Exaltado,https://i.scdn.co/image/605f5e4350d35e824050850cdbf1a3dc39d8efc8,https://p.scdn.co/mp3-preview/6ebc653022a7ec04e9adb86b7bbfe6c31d6a65fb?cid=8ef0ee1341c140f2bfebf028664b280d,LA Calling
1732,['Muse'],5wq8wceQvaFlOZovDtfr0j,Excitado,https://i.scdn.co/image/3e67c0e68b6cfa0e6d851e0492b29b968d6bb3b9,https://p.scdn.co/mp3-preview/dc7bd2693228ea521083c25f1fc6910201f87561?cid=8ef0ee1341c140f2bfebf028664b280d,Sunburn
1733,['Arcade Fire'],0QYIp7P4r35lTcrGyznTWO,Excitado,https://i.scdn.co/image/fed78a125731a0a12c8cd43bd2d767a9ff40745f,https://p.scdn.co/mp3-preview/6250e68550aa3fb3d6cc707b6d352f49c89b7d85?cid=8ef0ee1341c140f2bfebf028664b280d,Afterlife
1734,['IZAL'],3Ye0P7D5bGfuDmTCKJuWxy,Exaltado,https://i.scdn.co/image/234c4f82695d2e4b3dd3d026a6b9e3f97e824df2,https://p.scdn.co/mp3-preview/f5369b9a701fabb4288d13798bd39134c3a709c2?cid=8ef0ee1341c140f2bfebf028664b280d,Despedida
1735,['Editors'],4GDeUodkTYNGThdN7KRH7U,Exaltado,https://i.scdn.co/image/1d864cbdb6e7dec8910205e10949c26d4192be0b,https://p.scdn.co/mp3-preview/031422d47ed74fd5681b01ff6cab6ebc91c891f9?cid=8ef0ee1341c140f2bfebf028664b280d,Smokers Outside The Hospital Doors - Radio Edit
1736,['La Maravillosa Orquesta del Alcohol'],5Wcz0MyZQa7tgPu62WMqzl,Exaltado,https://i.scdn.co/image/0682fe4b32dbb6841f181b54b5da3724afbe89d3,https://p.scdn.co/mp3-preview/844b0a275c33eee33210f0a699b677e606044f49?cid=8ef0ee1341c140f2bfebf028664b280d,Héroes del Sábado
1737,['Cala Vento'],1d4DvB7BxqITJ97ZzyutgG,Exaltado,https://i.scdn.co/image/2568af76c9773f90a710d20d0f2351534cbdd5cf,https://p.scdn.co/mp3-preview/1f3f65d8dc811a96459e071eb8b74fb724286aa5?cid=8ef0ee1341c140f2bfebf028664b280d,Abril
1738,['Carolina Durante'],1fxZQ0PPz6IOQEYfXojAfK,Exaltado,https://i.scdn.co/image/59a8773ed1e0ec8ec8c6f62f4b28764714102848,https://p.scdn.co/mp3-preview/835cf5e7f37d2d814e7722d91f91f6394b8a8411?cid=8ef0ee1341c140f2bfebf028664b280d,Cayetano
1739,['La Plata'],4PJfNW8SMAtHMZIWRUOQev,Exaltado,https://i.scdn.co/image/b6b5fcf2826b222b0a0a93fd0a069fdf84843d1a,https://p.scdn.co/mp3-preview/32793f0c7d607f8ea37ec021b7a33f04ff0349c3?cid=8ef0ee1341c140f2bfebf028664b280d,Me Voy
1740,['Carolina Durante'],0G5RaIDHAXQRVNmpoiEChY,Exaltado,https://i.scdn.co/image/402836242ede7b2f4fbe014098fa0ff455b7cda5,https://p.scdn.co/mp3-preview/22850874d821da781e3a5c49ca0d1f990ae08056?cid=8ef0ee1341c140f2bfebf028664b280d,En Verano
1741,['Kokoshca'],1wDYehTDqk8QbseTue9AJO,Sereno,https://i.scdn.co/image/0bfac6c70992698e6160847d39c84342a6823fe6,https://p.scdn.co/mp3-preview/c5b2803a0f0c198fe791d2743f1233df78125c84?cid=8ef0ee1341c140f2bfebf028664b280d,Mi Consentido
1742,['Kokoshca'],27VsgViH6pmBwZzotuvhDz,Alegre,https://i.scdn.co/image/cabfdebf9084c4c6166b40f0af0a55c0bdad4752,https://p.scdn.co/mp3-preview/6f99e9ebfeb9217774a0c50f8bfe58d8ecc6995d?cid=8ef0ee1341c140f2bfebf028664b280d,No Volveré
1743,['Texxcoco'],41EVWhp5QaLdZDvLqBggLO,Exaltado,https://i.scdn.co/image/ed0561aede25631d67b04a8d7600a526b1f48dc1,https://p.scdn.co/mp3-preview/906c2bb0a5a5c2c83baae431bf6210b24a798d97?cid=8ef0ee1341c140f2bfebf028664b280d,The Other
1744,['La Plata'],0CAAng1VE8hnTIz69Niy6c,Exaltado,https://i.scdn.co/image/b6b5fcf2826b222b0a0a93fd0a069fdf84843d1a,https://p.scdn.co/mp3-preview/a18e1fd32963348014a1f9ce5d7e14a258a1c41f?cid=8ef0ee1341c140f2bfebf028664b280d,Me Miras Desde Lejos
1745,['Nudozurdo'],3dUOAB9dYZv0n3sYwod2Tf,Aburrido,https://i.scdn.co/image/fb2647a4a319a3361258ef66c296133c98a924d4,https://p.scdn.co/mp3-preview/1cd922afa534a199ebfe21d86e6dc5c47eaf6f76?cid=8ef0ee1341c140f2bfebf028664b280d,Úrsula Hay Nieve en Casa
1746,['Ride'],0t4JQeO8qLKzQFcXuTitgk,Exaltado,https://i.scdn.co/image/4d5641495fd80b6a913981f168bfca6b1aa66c47,https://p.scdn.co/mp3-preview/7a39042a597eb435bfa0dda24d5ef37e3a6b1c6b?cid=8ef0ee1341c140f2bfebf028664b280d,Leave Them All Behind
1747,['Frank Ocean'],7eqoqGkKwgOaWNNHx90uEZ,Aburrido,https://i.scdn.co/image/e22f959dae6f088b9c6614c4f777efacaf3544f1,https://p.scdn.co/mp3-preview/43abb77afc35b8eced064a1b062921a13f5c7b15?cid=8ef0ee1341c140f2bfebf028664b280d,Nights
1748,['Esteban & Manuel'],2hvhmICV9V8pM5AlLZoFZ3,Calmado,https://i.scdn.co/image/6a7f1d519c1fb9f6c83ddf079d15702440c0573e,https://p.scdn.co/mp3-preview/07ae31108fbb1d6ba8e232892051db2fe6263cac?cid=8ef0ee1341c140f2bfebf028664b280d,Ela Namoroume
1749,['Disco Las Palmeras!'],7ttZ4CR6InBzp7Yf5iASRu,Excitado,https://i.scdn.co/image/2b27c9b28c7ca62834895fe0452aedb105657f83,https://p.scdn.co/mp3-preview/2442e396d51108f7a5f30c9df7412bd6c809e654?cid=8ef0ee1341c140f2bfebf028664b280d,Bestia
1750,['Boards of Canada'],5SGNNAQg2hEfOZItKVFklK,Excitado,https://i.scdn.co/image/ed1a2c745ec7e23085afd3bebd10d53b50365c4e,https://p.scdn.co/mp3-preview/7a49dc6f70460e0781caf7b957466806e88e3a3c?cid=8ef0ee1341c140f2bfebf028664b280d,Pete Standing Alone
1751,['Boards of Canada'],0aPrTlWUf2nmDkC9gcP5kZ,Aburrido,https://i.scdn.co/image/ed1a2c745ec7e23085afd3bebd10d53b50365c4e,https://p.scdn.co/mp3-preview/65f875d707bde7bb9b24bdcfa005da40e889bccb?cid=8ef0ee1341c140f2bfebf028664b280d,Olson
1752,['Boards of Canada'],4ZX7QjwBqZTelll7to0d5S,Excitado,https://i.scdn.co/image/ed1a2c745ec7e23085afd3bebd10d53b50365c4e,https://p.scdn.co/mp3-preview/657c0cfd396df778f776811f69fa249f8724f097?cid=8ef0ee1341c140f2bfebf028664b280d,Aquarius
1753,['Boards of Canada'],3Jp9ys8LTCzv9jPe0t8fHB,Relajado,https://i.scdn.co/image/ed1a2c745ec7e23085afd3bebd10d53b50365c4e,https://p.scdn.co/mp3-preview/7d2cf46d09bcada342324b04e6a329ebfa6871aa?cid=8ef0ee1341c140f2bfebf028664b280d,Rue The Whirl
1754,['Boards of Canada'],2XQSgmtEY2titXhfY414dy,Aburrido,https://i.scdn.co/image/ed1a2c745ec7e23085afd3bebd10d53b50365c4e,https://p.scdn.co/mp3-preview/5b63dae0c22bb53fe4e2b859de2df6bff953bf18?cid=8ef0ee1341c140f2bfebf028664b280d,Roygbiv
1755,['Boards of Canada'],4Hmc81ZS9s2WlTvOsuoiTQ,Aburrido,https://i.scdn.co/image/ed1a2c745ec7e23085afd3bebd10d53b50365c4e,https://p.scdn.co/mp3-preview/19a1811c7957e60a1fbf0231a4386505001a3d54?cid=8ef0ee1341c140f2bfebf028664b280d,Bocuma
1756,['Boards of Canada'],3aqXL0g0eeZrS4Qlf7dV8O,Aburrido,https://i.scdn.co/image/ed1a2c745ec7e23085afd3bebd10d53b50365c4e,https://p.scdn.co/mp3-preview/26152ee585548c88407916f4dc6f56b3e716499c?cid=8ef0ee1341c140f2bfebf028664b280d,Kaini Industries
1757,['Blanco Palamera'],0lthrb5a6YSjjZMUjRGjgK,Aburrido,https://i.scdn.co/image/90fab64f11b7dbcddd96ebc3899b223a8e510db4,https://p.scdn.co/mp3-preview/fba560e833877658ee1f5b4e4914b6fc73189017?cid=8ef0ee1341c140f2bfebf028664b280d,Tu Luz
